Epoch,State,Count
Epoch,State,Count
Epoch,State,Count
988,Recovered,44
989,Susceptible,43
989,Infectious,15
989,Recovered,42
990,Susceptible,40
990,Infectious,23
990,Recovered,37
991,Susceptible,33
991,Infectious,26
991,Recovered,41
992,Susceptible,30
992,Infectious,19
992,Recovered,51
993,Susceptible,30
993,Infectious,26
993,Recovered,44
994,Susceptible,24
994,Infectious,20
994,Recovered,56
995,Susceptible,31
995,Infectious,16
995,Recovered,53
996,Susceptible,36
996,Infectious,18
996,Recovered,46
997,Susceptible,42
997,Infectious,13
997,Recovered,45
998,Susceptible,38
998,Infectious,25
998,Recovered,37
999,Susceptible,38
999,Infectious,19
999,Recovered,43
Epoch,State,Count
Epoch,State,Count
0,Susceptible,53
0,Infectious,26
0,Recovered,20
1,Susceptible,42
1,Infectious,22
1,Recovered,35
2,Susceptible,35
2,Infectious,18
2,Recovered,46
3,Susceptible,34
3,Infectious,18
3,Recovered,47
4,Susceptible,34
4,Infectious,19
4,Recovered,45
5,Susceptible,35
5,Infectious,20
5,Recovered,44
6,Susceptible,33
6,Infectious,22
6,Recovered,44
7,Susceptible,32
7,Infectious,21
7,Recovered,46
8,Susceptible,33
8,Infectious,23
8,Recovered,43
9,Susceptible,32
9,Infectious,24
9,Recovered,43
10,Susceptible,32
10,Infectious,22
10,Recovered,45
11,Susceptible,33
11,Infectious,21
11,Recovered,45
12,Susceptible,32
12,Infectious,21
12,Recovered,46
13,Susceptible,35
13,Infectious,20
13,Recovered,43
14,Susceptible,34
14,Infectious,22
14,Recovered,43
15,Susceptible,32
15,Infectious,23
15,Recovered,44
16,Susceptible,30
16,Infectious,22
16,Recovered,47
17,Susceptible,31
17,Infectious,20
17,Recovered,47
18,Susceptible,33
18,Infectious,20
18,Recovered,46
19,Susceptible,32
19,Infectious,20
19,Recovered,47
20,Susceptible,32
20,Infectious,21
20,Recovered,46
21,Susceptible,32
21,Infectious,19
21,Recovered,48
22,Susceptible,37
22,Infectious,19
22,Recovered,43
23,Susceptible,33
23,Infectious,22
23,Recovered,44
24,Susceptible,33
24,Infectious,19
24,Recovered,47
25,Susceptible,36
25,Infectious,18
25,Recovered,45
26,Susceptible,32
26,Infectious,21
26,Recovered,46
27,Susceptible,30
27,Infectious,26
27,Recovered,44
28,Susceptible,32
28,Infectious,23
28,Recovered,43
29,Susceptible,33
29,Infectious,22
29,Recovered,44
30,Susceptible,32
30,Infectious,21
30,Recovered,46
31,Susceptible,33
31,Infectious,22
31,Recovered,44
32,Susceptible,34
32,Infectious,22
32,Recovered,44
33,Susceptible,32
33,Infectious,21
33,Recovered,46
34,Susceptible,33
34,Infectious,20
34,Recovered,46
35,Susceptible,33
35,Infectious,21
35,Recovered,45
36,Susceptible,33
36,Infectious,20
36,Recovered,46
37,Susceptible,32
37,Infectious,21
37,Recovered,45
38,Susceptible,33
38,Infectious,21
38,Recovered,45
39,Susceptible,31
39,Infectious,22
39,Recovered,45
40,Susceptible,31
40,Infectious,22
40,Recovered,46
41,Susceptible,34
41,Infectious,23
41,Recovered,42
42,Susceptible,32
42,Infectious,24
42,Recovered,44
43,Susceptible,32
43,Infectious,22
43,Recovered,45
44,Susceptible,32
44,Infectious,22
44,Recovered,45
45,Susceptible,34
45,Infectious,21
45,Recovered,44
46,Susceptible,34
46,Infectious,21
46,Recovered,44
47,Susceptible,32
47,Infectious,22
47,Recovered,44
48,Susceptible,31
48,Infectious,21
48,Recovered,46
49,Susceptible,31
49,Infectious,19
49,Recovered,49
50,Susceptible,33
50,Infectious,18
50,Recovered,48
51,Susceptible,36
51,Infectious,18
51,Recovered,45
52,Susceptible,34
52,Infectious,20
52,Recovered,46
53,Susceptible,33
53,Infectious,19
53,Recovered,46
54,Susceptible,33
54,Infectious,19
54,Recovered,47
55,Susceptible,30
55,Infectious,20
55,Recovered,48
56,Susceptible,34
56,Infectious,20
56,Recovered,45
57,Susceptible,32
57,Infectious,22
57,Recovered,44
58,Susceptible,35
58,Infectious,22
58,Recovered,41
59,Susceptible,32
59,Infectious,25
59,Recovered,42
60,Susceptible,30
60,Infectious,26
60,Recovered,43
61,Susceptible,32
61,Infectious,23
61,Recovered,44
62,Susceptible,30
62,Infectious,22
62,Recovered,47
63,Susceptible,33
63,Infectious,19
63,Recovered,47
64,Susceptible,35
64,Infectious,18
64,Recovered,46
65,Susceptible,35
65,Infectious,19
65,Recovered,45
66,Susceptible,37
66,Infectious,20
66,Recovered,42
67,Susceptible,32
67,Infectious,21
67,Recovered,45
68,Susceptible,31
68,Infectious,20
68,Recovered,47
69,Susceptible,32
69,Infectious,20
69,Recovered,47
70,Susceptible,33
70,Infectious,20
70,Recovered,46
71,Susceptible,32
71,Infectious,21
71,Recovered,45
72,Susceptible,31
72,Infectious,20
72,Recovered,47
73,Susceptible,33
73,Infectious,22
73,Recovered,44
74,Susceptible,33
74,Infectious,21
74,Recovered,44
75,Susceptible,31
75,Infectious,22
75,Recovered,45
76,Susceptible,30
76,Infectious,24
76,Recovered,45
77,Susceptible,32
77,Infectious,22
77,Recovered,45
78,Susceptible,34
78,Infectious,22
78,Recovered,43
79,Susceptible,33
79,Infectious,26
79,Recovered,40
80,Susceptible,31
80,Infectious,23
80,Recovered,45
81,Susceptible,31
81,Infectious,23
81,Recovered,45
82,Susceptible,32
82,Infectious,24
82,Recovered,43
83,Susceptible,34
83,Infectious,22
83,Recovered,43
84,Susceptible,32
84,Infectious,23
84,Recovered,43
85,Susceptible,34
85,Infectious,20
85,Recovered,45
86,Susceptible,33
86,Infectious,22
86,Recovered,44
87,Susceptible,34
87,Infectious,21
87,Recovered,43
88,Susceptible,33
88,Infectious,19
88,Recovered,47
89,Susceptible,35
89,Infectious,20
89,Recovered,44
90,Susceptible,32
90,Infectious,23
90,Recovered,43
91,Susceptible,34
91,Infectious,22
91,Recovered,42
92,Susceptible,32
92,Infectious,22
92,Recovered,45
93,Susceptible,32
93,Infectious,20
93,Recovered,47
94,Susceptible,30
94,Infectious,22
94,Recovered,47
95,Susceptible,31
95,Infectious,19
95,Recovered,48
96,Susceptible,32
96,Infectious,20
96,Recovered,47
97,Susceptible,33
97,Infectious,21
97,Recovered,45
98,Susceptible,34
98,Infectious,20
98,Recovered,45
99,Susceptible,32
99,Infectious,18
99,Recovered,48
Epoch,State,Count
0,Susceptible,57
0,Infectious,32
0,Recovered,11
1,Susceptible,38
1,Infectious,30
1,Recovered,31
2,Susceptible,33
2,Infectious,20
2,Recovered,46
3,Susceptible,36
3,Infectious,18
3,Recovered,45
4,Susceptible,34
4,Infectious,19
4,Recovered,46
5,Susceptible,35
5,Infectious,18
5,Recovered,45
6,Susceptible,35
6,Infectious,19
6,Recovered,45
7,Susceptible,34
7,Infectious,21
7,Recovered,44
8,Susceptible,32
8,Infectious,24
8,Recovered,43
9,Susceptible,31
9,Infectious,25
9,Recovered,43
10,Susceptible,27
10,Infectious,26
10,Recovered,46
11,Susceptible,29
11,Infectious,24
11,Recovered,46
12,Susceptible,31
12,Infectious,22
12,Recovered,46
13,Susceptible,33
13,Infectious,25
13,Recovered,41
14,Susceptible,32
14,Infectious,23
14,Recovered,44
15,Susceptible,31
15,Infectious,26
15,Recovered,42
16,Susceptible,31
16,Infectious,25
16,Recovered,43
17,Susceptible,30
17,Infectious,24
17,Recovered,45
18,Susceptible,31
18,Infectious,21
18,Recovered,47
19,Susceptible,32
19,Infectious,21
19,Recovered,46
20,Susceptible,31
20,Infectious,21
20,Recovered,46
21,Susceptible,31
21,Infectious,23
21,Recovered,45
22,Susceptible,31
22,Infectious,21
22,Recovered,47
23,Susceptible,34
23,Infectious,20
23,Recovered,44
24,Susceptible,31
24,Infectious,29
24,Recovered,38
25,Susceptible,29
25,Infectious,26
25,Recovered,44
26,Susceptible,31
26,Infectious,27
26,Recovered,41
27,Susceptible,30
27,Infectious,25
27,Recovered,44
28,Susceptible,30
28,Infectious,26
28,Recovered,43
29,Susceptible,34
29,Infectious,20
29,Recovered,45
30,Susceptible,34
30,Infectious,20
30,Recovered,45
31,Susceptible,35
31,Infectious,19
31,Recovered,45
32,Susceptible,35
32,Infectious,20
32,Recovered,44
33,Susceptible,35
33,Infectious,19
33,Recovered,45
34,Susceptible,32
34,Infectious,25
34,Recovered,42
35,Susceptible,33
35,Infectious,22
35,Recovered,44
36,Susceptible,33
36,Infectious,23
36,Recovered,43
37,Susceptible,32
37,Infectious,25
37,Recovered,42
38,Susceptible,31
38,Infectious,23
38,Recovered,45
39,Susceptible,33
39,Infectious,24
39,Recovered,42
40,Susceptible,28
40,Infectious,26
40,Recovered,45
41,Susceptible,28
41,Infectious,24
41,Recovered,47
42,Susceptible,30
42,Infectious,19
42,Recovered,49
43,Susceptible,39
43,Infectious,19
43,Recovered,41
44,Susceptible,34
44,Infectious,23
44,Recovered,42
45,Susceptible,30
45,Infectious,24
45,Recovered,45
46,Susceptible,33
46,Infectious,24
46,Recovered,42
47,Susceptible,30
47,Infectious,24
47,Recovered,44
48,Susceptible,34
48,Infectious,23
48,Recovered,42
49,Susceptible,31
49,Infectious,26
49,Recovered,42
50,Susceptible,27
50,Infectious,27
50,Recovered,45
51,Susceptible,30
51,Infectious,21
51,Recovered,48
52,Susceptible,33
52,Infectious,21
52,Recovered,44
53,Susceptible,31
53,Infectious,23
53,Recovered,44
54,Susceptible,30
54,Infectious,25
54,Recovered,43
55,Susceptible,32
55,Infectious,25
55,Recovered,42
56,Susceptible,30
56,Infectious,25
56,Recovered,44
57,Susceptible,31
57,Infectious,25
57,Recovered,44
58,Susceptible,33
58,Infectious,23
58,Recovered,43
59,Susceptible,33
59,Infectious,26
59,Recovered,40
60,Susceptible,31
60,Infectious,26
60,Recovered,42
61,Susceptible,32
61,Infectious,24
61,Recovered,43
62,Susceptible,31
62,Infectious,26
62,Recovered,42
63,Susceptible,30
63,Infectious,27
63,Recovered,42
64,Susceptible,33
64,Infectious,26
64,Recovered,40
65,Susceptible,33
65,Infectious,27
65,Recovered,40
66,Susceptible,30
66,Infectious,27
66,Recovered,42
67,Susceptible,30
67,Infectious,24
67,Recovered,45
68,Susceptible,31
68,Infectious,26
68,Recovered,42
69,Susceptible,32
69,Infectious,24
69,Recovered,43
70,Susceptible,34
70,Infectious,24
70,Recovered,41
71,Susceptible,32
71,Infectious,24
71,Recovered,42
72,Susceptible,33
72,Infectious,24
72,Recovered,42
73,Susceptible,31
73,Infectious,22
73,Recovered,45
74,Susceptible,34
74,Infectious,20
74,Recovered,45
75,Susceptible,33
75,Infectious,23
75,Recovered,43
76,Susceptible,34
76,Infectious,24
76,Recovered,42
77,Susceptible,30
77,Infectious,22
77,Recovered,47
78,Susceptible,33
78,Infectious,20
78,Recovered,46
79,Susceptible,33
79,Infectious,20
79,Recovered,46
80,Susceptible,28
80,Infectious,26
80,Recovered,45
81,Susceptible,29
81,Infectious,25
81,Recovered,44
82,Susceptible,30
82,Infectious,25
82,Recovered,45
83,Susceptible,31
83,Infectious,26
83,Recovered,42
84,Susceptible,33
84,Infectious,20
84,Recovered,46
85,Susceptible,34
85,Infectious,22
85,Recovered,43
86,Susceptible,32
86,Infectious,22
86,Recovered,45
87,Susceptible,31
87,Infectious,22
87,Recovered,45
88,Susceptible,31
88,Infectious,21
88,Recovered,47
89,Susceptible,34
89,Infectious,18
89,Recovered,46
90,Susceptible,35
90,Infectious,18
90,Recovered,45
91,Susceptible,33
91,Infectious,22
91,Recovered,44
92,Susceptible,33
92,Infectious,24
92,Recovered,42
93,Susceptible,34
93,Infectious,26
93,Recovered,39
94,Susceptible,31
94,Infectious,27
94,Recovered,41
95,Susceptible,30
95,Infectious,27
95,Recovered,43
96,Susceptible,27
96,Infectious,25
96,Recovered,47
97,Susceptible,33
97,Infectious,21
97,Recovered,46
98,Susceptible,33
98,Infectious,22
98,Recovered,44
99,Susceptible,30
99,Infectious,27
99,Recovered,42
Epoch,State,Count
0,Susceptible,34
0,Infectious,45
0,Recovered,20
1,Susceptible,17
1,Infectious,36
1,Recovered,46
2,Susceptible,26
2,Infectious,23
2,Recovered,50
3,Susceptible,28
3,Infectious,25
3,Recovered,46
4,Susceptible,24
4,Infectious,27
4,Recovered,48
5,Susceptible,24
5,Infectious,25
5,Recovered,50
6,Susceptible,27
6,Infectious,23
6,Recovered,49
7,Susceptible,28
7,Infectious,24
7,Recovered,47
8,Susceptible,26
8,Infectious,24
8,Recovered,48
9,Susceptible,26
9,Infectious,23
9,Recovered,50
10,Susceptible,25
10,Infectious,24
10,Recovered,50
11,Susceptible,25
11,Infectious,24
11,Recovered,49
12,Susceptible,26
12,Infectious,25
12,Recovered,48
13,Susceptible,24
13,Infectious,24
13,Recovered,51
14,Susceptible,27
14,Infectious,22
14,Recovered,49
15,Susceptible,27
15,Infectious,25
15,Recovered,47
16,Susceptible,25
16,Infectious,27
16,Recovered,47
17,Susceptible,25
17,Infectious,25
17,Recovered,49
18,Susceptible,24
18,Infectious,27
18,Recovered,48
19,Susceptible,24
19,Infectious,26
19,Recovered,49
20,Susceptible,27
20,Infectious,24
20,Recovered,48
21,Susceptible,26
21,Infectious,24
21,Recovered,48
22,Susceptible,26
22,Infectious,24
22,Recovered,48
23,Susceptible,26
23,Infectious,22
23,Recovered,50
24,Susceptible,28
24,Infectious,23
24,Recovered,47
25,Susceptible,25
25,Infectious,23
25,Recovered,50
26,Susceptible,27
26,Infectious,21
26,Recovered,50
27,Susceptible,29
27,Infectious,22
27,Recovered,47
28,Susceptible,26
28,Infectious,28
28,Recovered,45
29,Susceptible,23
29,Infectious,26
29,Recovered,50
30,Susceptible,26
30,Infectious,25
30,Recovered,48
31,Susceptible,26
31,Infectious,26
31,Recovered,46
32,Susceptible,23
32,Infectious,27
32,Recovered,48
33,Susceptible,24
33,Infectious,24
33,Recovered,51
34,Susceptible,26
34,Infectious,24
34,Recovered,49
35,Susceptible,25
35,Infectious,25
35,Recovered,49
36,Susceptible,25
36,Infectious,25
36,Recovered,49
37,Susceptible,25
37,Infectious,23
37,Recovered,50
38,Susceptible,28
38,Infectious,20
38,Recovered,51
39,Susceptible,29
39,Infectious,23
39,Recovered,46
40,Susceptible,29
40,Infectious,24
40,Recovered,46
41,Susceptible,28
41,Infectious,24
41,Recovered,46
42,Susceptible,29
42,Infectious,23
42,Recovered,47
43,Susceptible,27
43,Infectious,26
43,Recovered,46
44,Susceptible,23
44,Infectious,27
44,Recovered,48
45,Susceptible,26
45,Infectious,24
45,Recovered,49
46,Susceptible,25
46,Infectious,27
46,Recovered,47
47,Susceptible,25
47,Infectious,26
47,Recovered,48
48,Susceptible,23
48,Infectious,26
48,Recovered,49
49,Susceptible,26
49,Infectious,24
49,Recovered,49
50,Susceptible,26
50,Infectious,24
50,Recovered,49
51,Susceptible,25
51,Infectious,25
51,Recovered,48
52,Susceptible,25
52,Infectious,23
52,Recovered,50
53,Susceptible,27
53,Infectious,21
53,Recovered,50
54,Susceptible,28
54,Infectious,24
54,Recovered,47
55,Susceptible,26
55,Infectious,26
55,Recovered,47
56,Susceptible,24
56,Infectious,25
56,Recovered,49
57,Susceptible,25
57,Infectious,25
57,Recovered,49
58,Susceptible,23
58,Infectious,26
58,Recovered,49
59,Susceptible,26
59,Infectious,24
59,Recovered,49
60,Susceptible,25
60,Infectious,25
60,Recovered,49
61,Susceptible,26
61,Infectious,23
61,Recovered,49
62,Susceptible,27
62,Infectious,24
62,Recovered,48
63,Susceptible,25
63,Infectious,26
63,Recovered,48
64,Susceptible,25
64,Infectious,25
64,Recovered,49
65,Susceptible,28
65,Infectious,22
65,Recovered,49
66,Susceptible,28
66,Infectious,25
66,Recovered,46
67,Susceptible,26
67,Infectious,25
67,Recovered,48
68,Susceptible,27
68,Infectious,23
68,Recovered,49
69,Susceptible,26
69,Infectious,25
69,Recovered,48
70,Susceptible,26
70,Infectious,23
70,Recovered,50
71,Susceptible,26
71,Infectious,25
71,Recovered,47
72,Susceptible,26
72,Infectious,26
72,Recovered,47
73,Susceptible,27
73,Infectious,23
73,Recovered,49
74,Susceptible,28
74,Infectious,23
74,Recovered,48
75,Susceptible,26
75,Infectious,24
75,Recovered,49
76,Susceptible,25
76,Infectious,25
76,Recovered,48
77,Susceptible,25
77,Infectious,24
77,Recovered,49
78,Susceptible,28
78,Infectious,23
78,Recovered,48
79,Susceptible,27
79,Infectious,25
79,Recovered,47
80,Susceptible,25
80,Infectious,24
80,Recovered,49
81,Susceptible,28
81,Infectious,24
81,Recovered,47
82,Susceptible,24
82,Infectious,26
82,Recovered,48
83,Susceptible,27
83,Infectious,22
83,Recovered,50
84,Susceptible,26
84,Infectious,26
84,Recovered,47
85,Susceptible,25
85,Infectious,26
85,Recovered,48
86,Susceptible,25
86,Infectious,24
86,Recovered,50
87,Susceptible,27
87,Infectious,23
87,Recovered,48
88,Susceptible,24
88,Infectious,25
88,Recovered,50
89,Susceptible,25
89,Infectious,24
89,Recovered,49
90,Susceptible,27
90,Infectious,23
90,Recovered,49
91,Susceptible,26
91,Infectious,23
91,Recovered,49
92,Susceptible,28
92,Infectious,23
92,Recovered,48
93,Susceptible,28
93,Infectious,23
93,Recovered,48
94,Susceptible,27
94,Infectious,23
94,Recovered,48
95,Susceptible,27
95,Infectious,25
95,Recovered,47
96,Susceptible,24
96,Infectious,27
96,Recovered,48
97,Susceptible,25
97,Infectious,25
97,Recovered,48
98,Susceptible,27
98,Infectious,24
98,Recovered,47
99,Susceptible,25
99,Infectious,25
99,Recovered,48
Epoch,State,Count
0,Susceptible,45
0,Infectious,44
0,Recovered,10
1,Susceptible,26
1,Infectious,29
1,Recovered,43
2,Susceptible,31
2,Infectious,24
2,Recovered,44
3,Susceptible,26
3,Infectious,32
3,Recovered,41
4,Susceptible,23
4,Infectious,30
4,Recovered,46
5,Susceptible,21
5,Infectious,30
5,Recovered,48
6,Susceptible,22
6,Infectious,26
6,Recovered,50
7,Susceptible,23
7,Infectious,24
7,Recovered,52
8,Susceptible,25
8,Infectious,25
8,Recovered,49
9,Susceptible,27
9,Infectious,24
9,Recovered,48
10,Susceptible,22
10,Infectious,27
10,Recovered,49
11,Susceptible,25
11,Infectious,27
11,Recovered,47
12,Susceptible,22
12,Infectious,28
12,Recovered,48
13,Susceptible,25
13,Infectious,25
13,Recovered,49
14,Susceptible,25
14,Infectious,23
14,Recovered,51
15,Susceptible,27
15,Infectious,24
15,Recovered,48
16,Susceptible,27
16,Infectious,25
16,Recovered,47
17,Susceptible,25
17,Infectious,26
17,Recovered,48
18,Susceptible,26
18,Infectious,26
18,Recovered,47
19,Susceptible,26
19,Infectious,25
19,Recovered,47
20,Susceptible,26
20,Infectious,24
20,Recovered,49
21,Susceptible,27
21,Infectious,27
21,Recovered,45
22,Susceptible,26
22,Infectious,26
22,Recovered,46
23,Susceptible,26
23,Infectious,25
23,Recovered,47
24,Susceptible,26
24,Infectious,26
24,Recovered,47
25,Susceptible,24
25,Infectious,26
25,Recovered,49
26,Susceptible,27
26,Infectious,24
26,Recovered,47
27,Susceptible,26
27,Infectious,27
27,Recovered,45
28,Susceptible,26
28,Infectious,25
28,Recovered,47
29,Susceptible,26
29,Infectious,25
29,Recovered,48
30,Susceptible,28
30,Infectious,22
30,Recovered,49
31,Susceptible,27
31,Infectious,26
31,Recovered,46
32,Susceptible,24
32,Infectious,25
32,Recovered,50
33,Susceptible,25
33,Infectious,27
33,Recovered,47
34,Susceptible,25
34,Infectious,27
34,Recovered,47
35,Susceptible,26
35,Infectious,24
35,Recovered,49
36,Susceptible,26
36,Infectious,25
36,Recovered,48
37,Susceptible,23
37,Infectious,26
37,Recovered,50
38,Susceptible,26
38,Infectious,22
38,Recovered,51
39,Susceptible,28
39,Infectious,23
39,Recovered,47
40,Susceptible,26
40,Infectious,25
40,Recovered,47
41,Susceptible,27
41,Infectious,23
41,Recovered,49
42,Susceptible,27
42,Infectious,24
42,Recovered,47
43,Susceptible,24
43,Infectious,27
43,Recovered,48
44,Susceptible,26
44,Infectious,25
44,Recovered,48
45,Susceptible,24
45,Infectious,27
45,Recovered,48
46,Susceptible,25
46,Infectious,26
46,Recovered,48
47,Susceptible,25
47,Infectious,26
47,Recovered,48
48,Susceptible,25
48,Infectious,26
48,Recovered,48
49,Susceptible,26
49,Infectious,25
49,Recovered,48
50,Susceptible,25
50,Infectious,25
50,Recovered,49
51,Susceptible,28
51,Infectious,23
51,Recovered,48
52,Susceptible,29
52,Infectious,24
52,Recovered,46
53,Susceptible,25
53,Infectious,27
53,Recovered,46
54,Susceptible,24
54,Infectious,25
54,Recovered,49
55,Susceptible,27
55,Infectious,22
55,Recovered,50
56,Susceptible,29
56,Infectious,25
56,Recovered,44
57,Susceptible,25
57,Infectious,28
57,Recovered,46
58,Susceptible,25
58,Infectious,24
58,Recovered,50
59,Susceptible,26
59,Infectious,24
59,Recovered,49
60,Susceptible,25
60,Infectious,26
60,Recovered,48
61,Susceptible,27
61,Infectious,24
61,Recovered,47
62,Susceptible,26
62,Infectious,28
62,Recovered,45
63,Susceptible,24
63,Infectious,28
63,Recovered,47
64,Susceptible,26
64,Infectious,24
64,Recovered,49
65,Susceptible,26
65,Infectious,25
65,Recovered,47
66,Susceptible,27
66,Infectious,25
66,Recovered,47
67,Susceptible,25
67,Infectious,27
67,Recovered,47
68,Susceptible,25
68,Infectious,28
68,Recovered,46
69,Susceptible,23
69,Infectious,28
69,Recovered,48
70,Susceptible,25
70,Infectious,26
70,Recovered,48
71,Susceptible,27
71,Infectious,25
71,Recovered,46
72,Susceptible,26
72,Infectious,27
72,Recovered,46
73,Susceptible,24
73,Infectious,30
73,Recovered,46
74,Susceptible,22
74,Infectious,28
74,Recovered,48
75,Susceptible,25
75,Infectious,26
75,Recovered,48
76,Susceptible,23
76,Infectious,27
76,Recovered,48
77,Susceptible,23
77,Infectious,28
77,Recovered,48
78,Susceptible,26
78,Infectious,23
78,Recovered,49
79,Susceptible,27
79,Infectious,24
79,Recovered,48
80,Susceptible,28
80,Infectious,24
80,Recovered,47
81,Susceptible,24
81,Infectious,27
81,Recovered,48
82,Susceptible,25
82,Infectious,26
82,Recovered,47
83,Susceptible,25
83,Infectious,25
83,Recovered,49
84,Susceptible,26
84,Infectious,24
84,Recovered,49
85,Susceptible,27
85,Infectious,25
85,Recovered,47
86,Susceptible,25
86,Infectious,27
86,Recovered,47
87,Susceptible,24
87,Infectious,27
87,Recovered,47
88,Susceptible,24
88,Infectious,24
88,Recovered,50
89,Susceptible,27
89,Infectious,23
89,Recovered,49
90,Susceptible,27
90,Infectious,22
90,Recovered,49
91,Susceptible,30
91,Infectious,21
91,Recovered,48
92,Susceptible,26
92,Infectious,28
92,Recovered,45
93,Susceptible,28
93,Infectious,25
93,Recovered,46
94,Susceptible,26
94,Infectious,26
94,Recovered,47
95,Susceptible,29
95,Infectious,22
95,Recovered,48
96,Susceptible,29
96,Infectious,25
96,Recovered,45
97,Susceptible,23
97,Infectious,28
97,Recovered,47
98,Susceptible,22
98,Infectious,26
98,Recovered,50
99,Susceptible,27
99,Infectious,23
99,Recovered,49
Epoch,State,Count
0,Susceptible,33
0,Infectious,46
0,Recovered,20
1,Susceptible,18
1,Infectious,38
1,Recovered,43
2,Susceptible,22
2,Infectious,29
2,Recovered,48
3,Susceptible,23
3,Infectious,29
3,Recovered,47
4,Susceptible,22
4,Infectious,29
4,Recovered,47
5,Susceptible,22
5,Infectious,28
5,Recovered,48
6,Susceptible,22
6,Infectious,28
6,Recovered,48
7,Susceptible,22
7,Infectious,29
7,Recovered,48
8,Susceptible,22
8,Infectious,28
8,Recovered,48
9,Susceptible,22
9,Infectious,28
9,Recovered,48
10,Susceptible,22
10,Infectious,28
10,Recovered,48
11,Susceptible,23
11,Infectious,28
11,Recovered,48
12,Susceptible,22
12,Infectious,28
12,Recovered,48
13,Susceptible,22
13,Infectious,28
13,Recovered,48
14,Susceptible,22
14,Infectious,28
14,Recovered,48
15,Susceptible,22
15,Infectious,28
15,Recovered,48
16,Susceptible,22
16,Infectious,28
16,Recovered,48
17,Susceptible,23
17,Infectious,28
17,Recovered,48
18,Susceptible,23
18,Infectious,28
18,Recovered,48
19,Susceptible,23
19,Infectious,28
19,Recovered,48
20,Susceptible,22
20,Infectious,28
20,Recovered,48
21,Susceptible,22
21,Infectious,28
21,Recovered,48
22,Susceptible,23
22,Infectious,28
22,Recovered,48
23,Susceptible,23
23,Infectious,28
23,Recovered,48
24,Susceptible,22
24,Infectious,28
24,Recovered,48
25,Susceptible,22
25,Infectious,28
25,Recovered,48
26,Susceptible,22
26,Infectious,28
26,Recovered,48
27,Susceptible,23
27,Infectious,28
27,Recovered,48
28,Susceptible,22
28,Infectious,28
28,Recovered,48
29,Susceptible,23
29,Infectious,28
29,Recovered,48
30,Susceptible,23
30,Infectious,28
30,Recovered,48
31,Susceptible,23
31,Infectious,28
31,Recovered,48
32,Susceptible,23
32,Infectious,28
32,Recovered,48
33,Susceptible,22
33,Infectious,28
33,Recovered,48
34,Susceptible,22
34,Infectious,28
34,Recovered,48
35,Susceptible,22
35,Infectious,28
35,Recovered,48
36,Susceptible,22
36,Infectious,28
36,Recovered,48
37,Susceptible,23
37,Infectious,28
37,Recovered,48
38,Susceptible,22
38,Infectious,28
38,Recovered,48
39,Susceptible,22
39,Infectious,28
39,Recovered,48
40,Susceptible,22
40,Infectious,28
40,Recovered,48
41,Susceptible,22
41,Infectious,28
41,Recovered,48
42,Susceptible,23
42,Infectious,28
42,Recovered,48
43,Susceptible,22
43,Infectious,28
43,Recovered,48
44,Susceptible,23
44,Infectious,28
44,Recovered,48
45,Susceptible,23
45,Infectious,28
45,Recovered,48
46,Susceptible,23
46,Infectious,28
46,Recovered,48
47,Susceptible,22
47,Infectious,28
47,Recovered,48
48,Susceptible,22
48,Infectious,28
48,Recovered,48
49,Susceptible,22
49,Infectious,28
49,Recovered,48
50,Susceptible,22
50,Infectious,28
50,Recovered,48
51,Susceptible,22
51,Infectious,28
51,Recovered,48
52,Susceptible,22
52,Infectious,28
52,Recovered,48
53,Susceptible,22
53,Infectious,28
53,Recovered,48
54,Susceptible,22
54,Infectious,28
54,Recovered,48
55,Susceptible,23
55,Infectious,28
55,Recovered,48
56,Susceptible,22
56,Infectious,28
56,Recovered,48
57,Susceptible,23
57,Infectious,28
57,Recovered,48
58,Susceptible,23
58,Infectious,28
58,Recovered,48
59,Susceptible,23
59,Infectious,28
59,Recovered,48
60,Susceptible,22
60,Infectious,28
60,Recovered,48
61,Susceptible,22
61,Infectious,28
61,Recovered,48
62,Susceptible,22
62,Infectious,28
62,Recovered,48
63,Susceptible,23
63,Infectious,28
63,Recovered,48
64,Susceptible,23
64,Infectious,28
64,Recovered,48
65,Susceptible,23
65,Infectious,28
65,Recovered,48
66,Susceptible,23
66,Infectious,28
66,Recovered,48
67,Susceptible,23
67,Infectious,28
67,Recovered,48
68,Susceptible,23
68,Infectious,28
68,Recovered,48
69,Susceptible,23
69,Infectious,28
69,Recovered,48
70,Susceptible,23
70,Infectious,28
70,Recovered,48
71,Susceptible,23
71,Infectious,28
71,Recovered,48
72,Susceptible,22
72,Infectious,28
72,Recovered,48
73,Susceptible,23
73,Infectious,28
73,Recovered,48
74,Susceptible,23
74,Infectious,28
74,Recovered,48
75,Susceptible,22
75,Infectious,28
75,Recovered,48
76,Susceptible,22
76,Infectious,28
76,Recovered,48
77,Susceptible,22
77,Infectious,28
77,Recovered,48
78,Susceptible,23
78,Infectious,28
78,Recovered,48
79,Susceptible,22
79,Infectious,28
79,Recovered,48
80,Susceptible,23
80,Infectious,28
80,Recovered,48
81,Susceptible,23
81,Infectious,28
81,Recovered,48
82,Susceptible,22
82,Infectious,28
82,Recovered,48
83,Susceptible,22
83,Infectious,28
83,Recovered,48
84,Susceptible,22
84,Infectious,28
84,Recovered,48
85,Susceptible,23
